mean,std,min,max,rms,zero_crossing,Sample Entropy,Spectral Entropy,Permutation Entropy,SVD Entropy,LZiv Complexity,label
-3.3257235717170683,24.006173840961626,-73.88474126,77.97699476866265,24.235445524230514,25,0.17118516131153594,0.36442529404033885,0.49211879908667877,0.20540309330880221,5.009765625,0
0.6573536744975506,19.213000965750215,-57.56107369,87.04918643381399,19.224243027055554,23,0.1908785217349295,0.39570028492014037,0.4933884182520753,0.2266987970372331,6.025390625,0
-1.334998278439522,14.739310540108278,-50.16812011,34.47374853074288,14.799645117406817,20,0.2726941970235994,0.428405239107445,0.4955206452529586,0.24901642397365784,5.078125,0
1.162626089355265,21.286973435625576,-81.12909732,87.51859991006738,21.31869924438821,31,0.18334494446365596,0.3843125397964169,0.5000851994947194,0.2126377364131938,6.259765625,0
-0.9602281516588638,24.999201835237127,-77.63728592,98.34269293231743,25.017636389198753,31,0.1817077925534612,0.406275894361568,0.5216673555199571,0.22959986653461928,5.185546875,0
-3.9219683847616613,14.38689122748924,-48.94069642,45.07696069819338,14.91189039668267,27,0.20330160704265818,0.41919615509167757,0.5106084300445178,0.22596348621521872,5.068359375,0
-0.6715882493685206,18.301621081316963,-45.90541713,62.00000000000001,18.313939089687814,34,0.28688004173917897,0.3981539741458347,0.5017629903267758,0.24357557917980702,4.736328125,0
-2.4572265495572427,18.541190920776256,-106.9331711,36.73428260052842,18.70330781109387,32,0.16482624040545277,0.41105209844656004,0.5147649788098476,0.23381678216187288,4.853515625,0
1.2131967609307082,16.53609210953521,-47.10507832,81.00961647160354,16.580536439927553,29,0.21677158531813215,0.41157554812428854,0.5028425938819766,0.23053419525927282,4.892578125,0
-1.0039348000792345,15.279278244071605,-49.07031729,52.86378090464692,15.312224813611182,25,0.2326447444122007,0.43079443700421016,0.5008036383563501,0.24014312347215086,5.693359375,0
-1.5351818667690291,17.300406763710612,-56.84481687,58.557377006870894,17.368386728591126,31,0.2867081282021467,0.4104242304295671,0.5101423721794782,0.22772967328554408,5.01953125,0
-1.269801019865481,17.274926228272268,-77.43537258,63.03652623649197,17.321531999863655,36,0.199552357863883,0.4161711582154325,0.5059955260018467,0.24259891694344207,5.29296875,0
3.720099471141323,20.26125831503581,-72.66250467,84.84536472657337,20.59994486846491,29,0.25515170466685094,0.42624807373642026,0.5089035594218765,0.24779556563092742,5.068359375,0
-0.8857687464785491,19.988366314354852,-62.97921098,56.99999999999999,20.007982761614773,33,0.216926429649586,0.428363994867598,0.5062959475171459,0.24652748956737972,5.107421875,0
